center,in_degree,out_degree,total_degree,weighted_in_degree,weighted_out_degree,weighted_total_degree,betweenness_centrality,pagerank,source_trips,source_delayed_trips,source_avg_delay_ratio,destination_trips,destination_delayed_trips,destination_avg_delay_ratio,total_trips_handled,total_delayed_trips_handled,hub_delay_rate,weighted_total_degree_scaled,betweenness_centrality_scaled,pagerank_scaled,hub_delay_rate_scaled,total_delayed_trips_handled_scaled,bottleneck_score
IND638501AAB,1,1,2,3,14,17,1.1311061488389744e-05,0.0006693666377087892,14.0,11.0,1.4258447488584474,3.0,1.0,1.1666666666666667,17.0,12.0,0.7058823529411765,0.008040201005025126,5.136076067207246e-05,0.028822179531559505,0.7058823529411765,0.006220839813374806,0.11460280526091889
IND641062AAD,7,8,15,71,64,135,9.340747551702498e-05,0.0032401183051048166,64.0,63.0,2.265387666114099,71.0,68.0,3.165711267834156,135.0,131.0,0.9703703703703703,0.06733668341708543,0.0004241404752274371,0.1626423292395227,0.9703703703703703,0.06791083462934162,0.20521085257093954
IND638657AAA,1,1,2,15,16,31,1.6784155756965425e-05,0.000621585466456332,16.0,16.0,1.457471264367816,15.0,15.0,1.5,31.0,31.0,1.0,0.015075376884422113,7.62127416424301e-05,0.026334936764659988,1.0,0.01607050285121825,0.16146546018713087
IND638701AAA,1,1,2,16,17,33,1.6419282805727048e-05,0.0006434402931484534,17.0,17.0,2.2,16.0,16.0,1.457471264367816,33.0,33.0,1.0,0.016080402010050253,7.455594291107293e-05,0.02747258697680346,1.0,0.017107309486780714,0.16209935330661812
IND641607AAA,2,3,5,29,35,64,4.159551644117518e-05,0.0011785519879756387,35.0,35.0,2.2688542825361515,29.0,29.0,1.9500000000000002,64.0,64.0,1.0,0.031658291457286436,0.00018887505537471805,0.05532775790616435,1.0,0.03317781233799896,0.174004015060098
IND639001AAA,0,1,1,0,9,9,0.0,0.00011567822643110314,9.0,9.0,1.709090909090909,0.0,0.0,0.0,9.0,9.0,1.0,0.004020100502512563,0.0,0.0,1.0,0.004665629860031105,0.1517048696046328
IND641001AAA,2,1,3,6,3,9,2.736547134287841e-06,0.00037318775768128076,3.0,3.0,4.333333333333333,6.0,6.0,2.973856209150327,9.0,9.0,1.0,0.004020100502512563,1.2425990485178819e-05,0.013404625759916935,1.0,0.004665629860031105,0.1543889012542375
IND641006AAD,0,1,1,0,5,5,0.0,0.00011567822643110314,5.0,5.0,4.521739130434782,0.0,0.0,0.0,5.0,5.0,1.0,0.0020100502512562816,0.0,0.0,1.0,0.002592016588906169,0.15089131505115
IND641008AAA,1,2,3,2,4,6,6.20284017105244e-06,0.00020168126212555097,4.0,4.0,2.1960784313725488,2.0,2.0,2.585714285714286,6.0,6.0,1.0,0.0025125628140703522,2.8165578433071995e-05,0.00447687703870206,1.0,0.003110419906687403,0.1519971204918694
IND641011AAA,1,1,2,1,9,10,2.736547134287841e-06,0.00015851321900060508,9.0,9.0,4.105263157894737,1.0,1.0,2.333333333333333,10.0,10.0,1.0,0.004522613065326634,1.2425990485178819e-05,0.0022297700672879476,1.0,0.005184033177812338,0.15235731875408237
IND642001AAA,2,2,4,18,18,36,5.837967219814061e-06,0.0009141974404825533,18.0,18.0,1.5475382003395586,18.0,16.0,1.484457478005865,36.0,34.0,0.9444444444444444,0.017587939698492466,2.6508779701714818e-05,0.041566815699973475,0.9444444444444444,0.01762571280456195,0.15702749884689418
IND642126AAA,2,1,3,18,17,35,0.0,0.000889825171172173,17.0,15.0,1.3870967741935485,18.0,17.0,1.4977905435262926,35.0,32.0,0.9142857142857143,0.017085427135678396,0.0,0.040298120333866205,0.9142857142857143,0.01658890616899948,0.15196217391889988
IND643217AAA,2,1,3,13,10,23,1.7149028708203805e-05,0.0008475770523571341,10.0,1.0,0.9799919967987196,13.0,7.0,1.8547272504892367,23.0,8.0,0.34782608695652173,0.01105527638190955,7.786954037378727e-05,0.038098899904910874,0.34782608695652173,0.00414722654224987,0.06319906348636875
IND643231AAA,1,1,2,15,11,26,0.0,0.0007607009941394618,11.0,5.0,1.1071428571428572,15.0,15.0,2.473684210526316,26.0,20.0,0.7692307692307693,0.012562814070351761,0.0,0.033576577790265454,0.7692307692307693,0.010368066355624676,0.12679584441360015
IND641654AAA,1,1,2,11,11,22,0.0,0.0004303085805369614,11.0,11.0,1.44,11.0,11.0,2.0,22.0,22.0,1.0,0.010552763819095479,0.0,0.01637804289815492,1.0,0.011404872991187143,0.15762453048308292
IND641664AAA,2,1,3,15,15,30,1.7149028708203805e-05,0.0005957148154692547,15.0,15.0,1.5,15.0,15.0,1.67,30.0,30.0,1.0,0.014572864321608042,7.786954037378727e-05,0.024988243331746686,1.0,0.015552099533437013,0.16099314706186035
IND643001AAA,1,1,2,10,6,16,1.6784155756965425e-05,0.0008353171956398225,6.0,6.0,2.5,10.0,1.0,0.9799919967987196,16.0,7.0,0.4375,0.007537688442211056,7.62127416424301e-05,0.03746071462932934,0.4375,0.0036288232244686366,0.07556494170549954
IND643212AAA,1,1,2,6,3,9,1.6419282805727048e-05,0.0008250497436233799,3.0,3.0,3.2882882882882885,6.0,6.0,2.5,9.0,9.0,1.0,0.004020100502512563,7.455594291107293e-05,0.036926243725980114,1.0,0.004665629860031105,0.1591087573355566
IND670643AAA,1,1,2,17,5,22,0.0016255089977669777,0.0005679389684684524,5.0,5.0,1.879120879120879,17.0,17.0,1.4583333333333333,22.0,22.0,1.0,0.010552763819095479,0.00738103834819622,0.023542375163671993,1.0,0.011404872991187143,0.1609026565232354
IND670645AAB,2,1,3,9,6,15,0.0004042792299721237,0.00042518066974959437,6.0,6.0,2.598752598752599,9.0,9.0,2.853578629032258,15.0,15.0,1.0,0.007035175879396985,0.001835732994343751,0.016111110157059152,1.0,0.0077760497667185065,0.15660635671485476
IND673592AAA,2,3,5,18,24,42,0.0012128376899163712,0.0005757311249199815,24.0,24.0,2.5261584454409567,18.0,18.0,2.100341397208134,42.0,42.0,1.0,0.020603015075376888,0.005507198983031253,0.02394799487253626,1.0,0.02177293934681182,0.16458309339113106
IND671315AAA,0,1,1,0,2,2,0.0,0.00011567822643110314,2.0,2.0,8.01923076923077,0.0,0.0,0.0,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0,1.0,0.0010368066355624676,0.15028114913603788
IND000000ACO,1,0,1,1,0,1,0.0,0.0003369578738378333,0.0,0.0,0.0,1.0,1.0,1.5625,1.0,1.0,1.0,0.0,0.0,0.011518683783754296,1.0,0.0005184033177812338,0.15238149725441805
IND673104AAA,3,1,4,16,17,33,0.0008154910460177766,0.0004890576638437573,17.0,16.0,1.7142857142857142,16.0,12.0,2.6759901933814976,33.0,28.0,0.8484848484848485,0.016080402010050253,0.0037029451645832884,0.019436218926213063,0.8484848484848485,0.014515292897874546,0.13828310178630945
IND673305AAA,2,1,3,6,14,20,0.0,0.00034763086678874845,14.0,10.0,1.266798418972332,6.0,2.0,4.594684948095328,20.0,12.0,0.6,0.00954773869346734,0.0,0.012074265068651495,0.6,0.006220839813374806,0.09573491365910335
IND673506AAA,1,1,2,17,17,34,0.001220500021892377,0.0005316100598170831,17.0,17.0,1.4583333333333333,17.0,16.0,1.7142857142857142,34.0,33.0,0.9705882352941176,0.016582914572864323,0.005541991756389753,0.02165127846378051,0.9705882352941176,0.017107309486780714,0.15801581399220435
IND673121AAA,1,1,2,11,8,19,0.0,0.00033997676348839715,8.0,8.0,2.207157258064516,11.0,11.0,2.0,19.0,19.0,1.0,0.009045226130653268,0.0,0.01167583169893954,1.0,0.009849663037843442,0.15607392232812772
IND673573AAA,0,1,1,0,12,12,0.0,0.00011567822643110314,12.0,12.0,1.60193019566367,0.0,0.0,0.0,12.0,12.0,1.0,0.005527638190954774,0.0,0.0,1.0,0.006220839813374806,0.15231503551974493
IND676306AAA,1,1,2,4,7,11,1.0216442634674607e-05,0.00026814508710995815,7.0,7.0,1.7,4.0,1.0,1.100250626566416,11.0,8.0,0.7272727272727273,0.005025125628140704,4.639036447800093e-05,0.007936642959455648,0.7272727272727273,0.00414722654224987,0.11256820066229237
IND676509AAA,1,2,3,7,4,11,8.756950829721092e-06,0.0003436294364575895,4.0,3.0,1.638528138528139,7.0,7.0,1.7,11.0,10.0,0.9090909090909091,0.005025125628140704,3.976316955257223e-05,0.011865971123828707,0.9090909090909091,0.005184033177812338,0.14078065776449725
IND678583AAA,1,0,1,1,0,1,0.0,0.0001887542562860974,0.0,0.0,0.0,1.0,0.0,1.181818181818182,1.0,0.0,0.0,0.0,0.0,0.0038039634007762156,0.0,0.0,0.0007607926801552432
IND679322AAA,1,1,2,3,1,4,3.283856561145409e-06,0.000334906315996086,1.0,1.0,2.230769230769231,3.0,3.0,2.095238095238096,4.0,4.0,1.0,0.0015075376884422112,1.4911188582214584e-05,0.011411890202328651,1.0,0.002073613271124935,0.15297403225039058
IND678683AAA,1,1,2,14,13,27,0.0004053738488258389,0.0005273522296827913,13.0,7.0,1.2121212121212122,14.0,14.0,2.419590643274854,27.0,21.0,0.7777777777777778,0.013065326633165831,0.0018407033905378227,0.02142963765995322,0.7777777777777778,0.01088646967340591,0.12631207215559412
IND679303AAA,1,1,2,11,14,25,0.0012128376899163712,0.0004817887248416182,14.0,14.0,2.564705882352941,11.0,11.0,1.4385964912280702,25.0,25.0,1.0,0.01206030150753769,0.005507198983031253,0.019057835234851068,1.0,0.012960082944530845,0.16014745461129207
IND679531AAA,1,1,2,14,15,29,0.0012106484522089408,0.0005253536897988583,15.0,14.0,1.36,14.0,14.0,2.564705882352941,29.0,28.0,0.9655172413793104,0.014070351758793972,0.0054972581906431095,0.021325603921550106,0.9655172413793104,0.014515292897874546,0.15616190341324704
IND673639AAA,2,0,2,4,0,4,0.0,0.0004989272232303023,0.0,0.0,0.0,4.0,4.0,1.924908424908425,4.0,4.0,1.0,0.0015075376884422112,0.0,0.019949977579532114,1.0,0.002073613271124935,0.15467792192868574
IND679329AAA,0,1,1,0,3,3,0.0,0.00011567822643110314,3.0,3.0,1.619047619047619,0.0,0.0,0.0,3.0,3.0,1.0,0.0010050251256281408,0.0,0.0,1.0,0.0015552099533437014,0.1504845377744086
IND680587AAA,1,2,3,15,14,29,0.0012084592145015106,0.0005626850443528358,14.0,14.0,2.2951754385964915,15.0,14.0,1.36,29.0,28.0,0.9655172413793104,0.014070351758793972,0.005487317398254967,0.023268882814868715,0.9655172413793104,0.014515292897874546,0.15654807399381374
IND680012AAA,1,1,2,11,11,22,0.0012150269276238015,0.00043047214511835916,11.0,11.0,1.4385964912280702,11.0,11.0,1.4736842105263157,22.0,22.0,1.0,0.010552763819095479,0.005517139775419396,0.01638655723154899,1.0,0.011404872991187143,0.1590055182936166
IND68004AAA,2,2,4,23,24,47,0.0008103828247004393,0.0008294214507746712,24.0,24.0,2.388036062378168,23.0,22.0,1.6451754385964912,47.0,46.0,0.9787234042553191,0.02311557788944724,0.003679749982344288,0.037153812383382855,0.9787234042553191,0.023846552617936754,0.16451508797561282
IND680104AAA,1,1,2,16,17,33,0.00040610359472831564,0.0005735602899762027,17.0,15.0,1.4705882352941178,16.0,15.0,1.4969135802469136,33.0,30.0,0.9090909090909091,0.016080402010050253,0.001844016988000537,0.02383499233679853,0.9090909090909091,0.015552099533437013,0.14794455451052432
IND679576AAA,1,0,1,17,0,17,0.0,0.000603506504758742,0.0,0.0,0.0,17.0,15.0,1.4705882352941178,17.0,15.0,0.8823529411764706,0.008040201005025126,0.0,0.02539383872255053,0.8823529411764706,0.0077760497667185065,0.14060816663724474
IND680307AAA,1,2,3,13,12,25,0.0004042792299721237,0.0002140096090239455,12.0,12.0,1.6428571428571428,13.0,9.0,1.3636363636363635,25.0,21.0,0.84,0.01206030150753769,0.001835732994343751,0.005118627561912247,0.84,0.01088646967340591,0.1321307045888637
IND680712AAA,1,1,2,7,9,16,0.0,0.0002217985357693949,9.0,9.0,1.6578947368421053,7.0,7.0,1.619047619047619,16.0,16.0,1.0,0.007537688442211056,0.0,0.005524079148839033,1.0,0.00829445308449974,0.15423340590299553
IND686028AAB,3,2,5,25,17,42,0.0024482975028095218,0.0015828712709450871,17.0,15.0,3.7313690476190473,25.0,25.0,2.5362510851351625,42.0,40.0,0.9523809523809523,0.020603015075376888,0.011117119487406651,0.076374546541176,0.9523809523809523,0.020736132711249352,0.16917250571276132
IND683572AAA,0,1,1,0,13,13,0.0,0.00011567822643110314,13.0,9.0,1.3636363636363635,0.0,0.0,0.0,13.0,9.0,0.6923076923076923,0.006030150753768845,0.0,0.0,0.6923076923076923,0.004665629860031105,0.10605353601360071
IND686632AAA,1,1,2,1,1,2,0.0004090225783382226,0.0001947184149123303,1.0,1.0,2.5,1.0,1.0,6.095238095238095,2.0,2.0,1.0,0.0005025125628140704,0.0018572713778513942,0.004114426916317943,1.0,0.0010368066355624676,0.1515683523637643
IND689101AAA,1,2,3,16,10,26,0.0012237838784535226,0.0013803212421307377,10.0,8.0,1.4033333333333333,16.0,14.0,1.3675000000000002,26.0,22.0,0.8461538461538461,0.012562814070351761,0.005556902944971969,0.0658308306610871,0.8461538461538461,0.011404872991187143,0.14632990325780335
IND686507AAA,1,2,3,1,16,17,0.0,0.0001369093578876465,16.0,16.0,2.0144230769230766,1.0,1.0,2.8,17.0,17.0,1.0,0.008040201005025126,0.0,0.0011051838363142826,1.0,0.008812856402280975,0.1535530154788613
IND686513AAA,1,2,3,15,9,24,0.0,0.000224783899935044,9.0,9.0,2.5142857142857142,15.0,15.0,2.375,24.0,24.0,1.0,0.01155778894472362,0.0,0.0056794818991889396,1.0,0.012441679626749611,0.15589159556003113
IND686540AAA,2,1,3,9,2,11,5.1082213173373036e-06,0.0002928009896503793,2.0,2.0,1.9459064327485383,9.0,9.0,1.941208791208791,11.0,11.0,1.0,0.005025125628140704,2.3195182239000465e-05,0.00922010281712685,1.0,0.005702436495593571,0.15396146624035933
IND686141AAA,1,0,1,1,0,1,0.0,0.0002815674383544281,0.0,0.0,0.0,1.0,1.0,2.5,1.0,1.0,1.0,0.0,0.0,0.00863534173917373,1.0,0.0005184033177812338,0.15180482884550195
IND688009AAA,1,1,2,15,16,31,4.378475414860546e-06,0.0012076761453425797,16.0,16.0,3.6755050505050506,15.0,8.0,1.21875,31.0,24.0,0.7741935483870968,0.015075376884422113,1.9881584776286115e-05,0.05684381219814118,0.7741935483870968,0.012441679626749611,0.13313786125900479
IND688524AAA,0,1,1,0,7,7,0.0,0.00011567822643110314,7.0,7.0,2.269230769230769,0.0,0.0,0.0,7.0,7.0,1.0,0.003015075376884422,0.0,0.0,1.0,0.0036288232244686366,0.15129809232789138
IND689650AAA,1,1,2,6,3,9,0.0,0.0008232322175594415,3.0,3.0,1.6046511627906976,6.0,4.0,1.3666666666666667,9.0,7.0,0.7777777777777778,0.004020100502512563,0.0,0.0368316326388576,0.7777777777777778,0.0036288232244686366,0.12558234180373662
IND690548AAA,2,1,3,7,15,22,0.00041084694309441455,0.0012886219604628835,15.0,8.0,1.21875,7.0,7.0,1.5223255813953487,22.0,15.0,0.6818181818181818,0.010552763819095479,0.0018655553715081802,0.06105743626576818,0.6818181818181818,0.0077760497667185065,0.11875520178853959
IND689503AAB,1,1,2,1,1,2,0.00040391435702088536,0.0002140096090239455,1.0,1.0,2.25,1.0,1.0,2.071428571428572,2.0,2.0,1.0,0.0005025125628140704,0.001834076195612394,0.005118627561912247,1.0,0.0010368066355624676,0.15176339369732342
IND689645AAA,1,1,2,15,15,30,0.0,0.0008840114929684138,15.0,15.0,1.75,15.0,15.0,2.269230769230769,30.0,30.0,1.0,0.014572864321608042,0.0,0.03999549005749687,1.0,0.015552099533437013,0.16397512902191694
IND691551AAA,2,1,3,16,20,36,0.001220500021892377,0.0009167407311513338,20.0,20.0,2.431578947368421,16.0,16.0,2.875,36.0,36.0,1.0,0.017587939698492466,0.005541991756389753,0.04169920637090585,1.0,0.01866251944012442,0.1669217020539204
IND690537AAA,0,1,1,0,1,1,0.0,0.00011567822643110314,1.0,1.0,2.071428571428572,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0005184033177812338,0.1500777604976672
IND691001AAB,2,4,6,32,32,64,0.006089729556168542,0.0015709359216506025,32.0,28.0,1.2601958655083656,32.0,32.0,1.989293747188484,64.0,60.0,0.9375,0.031658291457286436,0.027651970826351267,0.07575325345804339,0.9375,0.031104199066874026,0.1752688461225492
IND690573AAA,1,0,1,1,0,1,0.0,0.00015740629304698814,0.0,0.0,0.0,1.0,0.0,1.0810810810810811,1.0,0.0,0.0,0.0,0.0,0.0021721491781498325,0.0,0.0,0.00043442983562996655
IND691506AAA,1,1,2,21,20,41,1.4230045098296773e-05,0.000991967625364688,20.0,20.0,1.5278637770897832,21.0,19.0,1.36,41.0,39.0,0.9512195121951219,0.020100502512562818,6.461515052292986e-05,0.04561513274114648,0.9512195121951219,0.02021772939346812,0.15987989220228924
IND695012AAA,5,2,7,9,14,23,0.004077820103040122,0.0009233536604892028,14.0,14.0,1.985042735042735,9.0,9.0,4.116955128205128,23.0,23.0,1.0,0.01105527638190955,0.0185163826216478,0.04204344156298031,1.0,0.011923276308968377,0.16759009450983067
IND691305AAA,1,2,3,20,16,36,0.0004163200373629902,0.0009634382865377466,16.0,16.0,3.1346153846153846,20.0,20.0,1.5278637770897832,36.0,36.0,1.0,0.017587939698492466,0.0018904073524785379,0.04413004165229866,1.0,0.01866251944012442,0.16649497300922114
IND691574AAA,2,1,3,21,21,42,9.851569683436227e-06,0.00038074698009471085,21.0,21.0,1.55,21.0,13.0,1.4625,42.0,34.0,0.8095238095238095,0.020603015075376888,4.4733565746643747e-05,0.013798120117178462,0.8095238095238095,0.01762571280456195,0.13199398953297228
IND695614AAA,1,1,2,21,3,24,0.00041194156194812966,0.00043938207285320306,3.0,3.0,1.3157894736842106,21.0,21.0,1.55,24.0,24.0,1.0,0.01155778894472362,0.0018705257677022516,0.016850362381803614,1.0,0.012441679626749611,0.15859340309847964
IND695101AAB,2,2,4,21,21,42,0.0004196038939241356,0.0003212936261228139,21.0,13.0,5.994551282051281,21.0,8.0,1.782967032967033,42.0,21.0,0.5,0.020603015075376888,0.0019053185410607524,0.010703283369598467,0.5,0.01088646967340591,0.08440071052904
IND695012AAB,0,1,1,0,3,3,0.0,0.00011567822643110314,3.0,3.0,3.3,0.0,0.0,0.0,3.0,3.0,1.0,0.0010050251256281408,0.0,0.0,1.0,0.0015552099533437014,0.1504845377744086
IND695541AAA,2,2,4,14,2,16,0.0012237838784535226,0.0005611532348602923,2.0,2.0,2.2257575757575756,14.0,12.0,1.5562770562770565,16.0,14.0,0.875,0.007537688442211056,0.005556902944971969,0.023189144667378224,0.875,0.007257646448937273,0.140250123747612
IND695582AAA,0,2,2,0,20,20,0.0,0.00011567822643110314,20.0,7.0,1.4047619047619047,0.0,0.0,0.0,20.0,7.0,0.35,0.00954773869346734,0.0,0.0,0.35,0.0036288232244686366,0.05543125815703713
IND695609AAA,1,1,2,3,3,6,0.0008140315542128231,0.0004893093161788861,3.0,3.0,2.076923076923077,3.0,3.0,1.3157894736842106,6.0,6.0,1.0,0.0025125628140703522,0.0036963179696578594,0.019449318656376967,1.0,0.003110419906687403,0.15590864691321055
IND700026AAC,2,2,4,31,6,37,0.0,0.0010132144364109398,6.0,5.0,3.47000466853408,31.0,31.0,2.343653250773994,37.0,36.0,0.972972972972973,0.018090452261306535,0.0,0.046721132776500425,0.972972972972973,0.01866251944012442,0.16261216348259133
IND700065AAA,2,2,4,31,26,57,0.0,0.0012206072224333446,26.0,26.0,2.9629714325921754,31.0,30.0,2.47943722943723,57.0,56.0,0.9824561403508771,0.028140703517587944,0.0,0.05751693776453405,0.9824561403508771,0.029030585795749093,0.1702615723542977
IND700053AAA,3,4,7,25,16,41,0.0036330399754805377,0.0013794956390938615,16.0,16.0,3.84848759830611,25.0,25.0,3.3043031043031044,41.0,41.0,1.0,0.020100502512562818,0.0164967449681234,0.06578785400044915,1.0,0.021254536029030584,0.17549506307461596
IND700136AAB,1,1,2,1,1,2,0.0,0.00018894273443970062,1.0,1.0,5.535714285714286,1.0,1.0,2.5517241379310347,2.0,2.0,1.0,0.0005025125628140704,0.0,0.0038137746069894602,1.0,0.0010368066355624676,0.15104390405743576
IND700144AAA,1,1,2,5,4,9,0.0004053738488258389,0.0004820007664740905,4.0,4.0,3.047619047619048,5.0,5.0,2.3157894736842106,9.0,9.0,1.0,0.004020100502512563,0.0018407033905378227,0.0190688730349473,1.0,0.004665629860031105,0.15597882005925673
IND743513AAA,1,1,2,4,12,16,0.0004053738488258389,0.00040873625846549297,12.0,12.0,2.1686507936507935,4.0,4.0,3.0,16.0,16.0,1.0,0.007537688442211056,0.0018407033905378227,0.015255098427957837,1.0,0.00829445308449974,0.15663978560645375
IND700065AAB,0,1,1,0,15,15,0.0,0.00011567822643110314,15.0,15.0,5.416666666666667,0.0,0.0,0.0,15.0,15.0,1.0,0.007035175879396985,0.0,0.0,1.0,0.0077760497667185065,0.152925201434857
IND712310AAA,2,0,2,38,0,38,0.0,0.00031234099161678785,0.0,0.0,0.0,38.0,38.0,4.839912280701755,38.0,38.0,1.0,0.018592964824120605,0.0,0.010237255123824493,1.0,0.019699326075686883,0.15965059114214808
IND700088AAA,1,1,2,30,9,39,0.0,0.0009615602086017327,9.0,9.0,3.5172413793103448,30.0,30.0,3.586206896551724,39.0,39.0,1.0,0.019095477386934675,0.0,0.04403227854520898,1.0,0.02021772939346812,0.1666129844647957
IND700136AAG,0,1,1,0,23,23,0.0,0.00011567822643110314,23.0,23.0,4.2631578947368425,0.0,0.0,0.0,23.0,23.0,1.0,0.01105527638190955,0.0,0.0,1.0,0.011923276308968377,0.15455231054182264
IND743395AAA,1,1,2,4,4,8,0.0004031846111184086,0.0005259894265173551,4.0,4.0,3.4545454545454546,4.0,4.0,3.047619047619048,8.0,8.0,1.0,0.0035175879396984926,0.0018307625981496796,0.021358697115234682,1.0,0.00414722654224987,0.15623091103884645
IND711303AAA,1,1,2,18,17,35,0.0016302523461330766,0.0003374744334796979,17.0,2.0,0.8333333333333334,18.0,18.0,2.402439024390244,35.0,20.0,0.5714285714285714,0.017085427135678396,0.007402576731703863,0.011545573229936174,0.5714285714285714,0.010368066355624676,0.0957006112804622
IND721134AAB,1,2,3,17,17,34,0.001225243370258476,0.0004025853951649022,17.0,15.0,2.2599537037037036,17.0,2.0,0.8333333333333334,34.0,17.0,0.5,0.016582914572864323,0.005563530139897397,0.014934916024438472,0.5,0.008812856402280975,0.08484552284342026
IND712103AAA,2,2,4,26,24,50,0.0,0.0005101568579751437,24.0,24.0,3.009404388714734,26.0,26.0,3.183333333333333,50.0,50.0,1.0,0.02462311557788945,0.0,0.020534534781917437,1.0,0.02592016588906169,0.1641507107342151
IND712124AAA,2,2,4,31,28,59,0.0,0.0005034362507340232,28.0,28.0,3.8257575757575757,31.0,31.0,3.0473152578415736,59.0,59.0,1.0,0.029145728643216084,0.0,0.020184694430341918,1.0,0.030585795749092794,0.1659112404092363
IND712310AAE,5,4,9,38,50,88,0.0032586803275099613,0.0007244684810740408,50.0,49.0,2.71356662744259,38.0,38.0,3.074818994543133,88.0,87.0,0.9886363636363636,0.043718592964824124,0.01479686946975094,0.03169049895028879,0.9886363636363636,0.04510108864696734,0.17602758324120116
IND711409AAA,1,0,1,1,0,1,0.0,0.00012800023793380284,0.0,0.0,0.0,1.0,0.0,1.1875,1.0,0.0,0.0,0.0,0.0,0.0006414207349964536,0.0,0.0,0.00012828414699929074
IND712410AAC,1,1,2,9,6,15,0.0016189412846446868,0.000369442821082292,6.0,4.0,1.6375338753387534,9.0,9.0,5.25,15.0,13.0,0.8666666666666667,0.007035175879396985,0.00735121597103179,0.013209683563562693,0.8666666666666667,0.00673924313115604,0.13724942114499314
IND713103AAA,1,1,2,6,4,10,0.0,0.00028485462286522903,4.0,4.0,2.007300792657489,6.0,6.0,2.1633547632963177,10.0,10.0,1.0,0.004522613065326634,0.0,0.008806455709041795,1.0,0.005184033177812338,0.15366954938481187
IND713145AAB,1,2,3,3,3,6,0.0012183107841849468,0.00020026642464816607,3.0,3.0,1.839860400682012,3.0,3.0,2.1666666666666665,6.0,6.0,1.0,0.0025125628140703522,0.0055320509640016105,0.004403227854520897,1.0,0.003110419906687403,0.15335836200142527
IND713205AAB,7,11,18,59,45,104,0.01442890085672169,0.0022144051148650415,45.0,45.0,3.7217747095040212,59.0,59.0,2.0779843923043506,104.0,104.0,1.0,0.051758793969849254,0.06551810583151953,0.10924896012645155,1.0,0.05391394504924832,0.20925610873301975
IND721306AAA,4,4,8,28,21,49,0.00484113431703081,0.0010294412902715586,21.0,21.0,2.4365709819762174,28.0,28.0,2.1108867795665107,49.0,49.0,1.0,0.02412060301507538,0.021982405567647013,0.047565819581708954,1.0,0.025401762571280455,0.17484918044771444
IND732103AAB,4,3,7,9,15,24,0.003276194229169403,0.0018132994471230924,15.0,15.0,3.4697014740493,9.0,9.0,3.849320826521823,24.0,24.0,1.0,0.01155778894472362,0.014876395808856083,0.08836945582166204,1.0,0.012441679626749611,0.17614868929673977
IND742101AAC,6,6,12,34,26,60,0.009158919197668668,0.0011652744544320569,26.0,26.0,2.7798395445134574,34.0,34.0,2.9778730258953754,60.0,60.0,1.0,0.029648241206030154,0.04158840948828388,0.05463659759336977,1.0,0.031104199066874026,0.18340211205228357
IND742102AAB,5,5,10,53,41,94,0.005663314700487944,0.0017682572592225222,41.0,41.0,3.9587196931955,53.0,53.0,3.1303463203463204,94.0,94.0,1.0,0.04673366834170855,0.025715725375638456,0.08602479048331999,1.0,0.04872991187143598,0.19262679330671614
IND743235AAA,1,1,2,5,6,11,0.0004053738488258389,0.0002566585567928747,6.0,6.0,2.1,5.0,5.0,2.586206896551724,11.0,11.0,1.0,0.005025125628140704,0.0018407033905378227,0.007338713090868163,1.0,0.005702436495593571,0.1540395653471823
IND826004AAA,7,9,16,63,37,100,0.010298624185725204,0.0029261884912873326,37.0,34.0,2.0462251059077583,63.0,63.0,3.102949521719227,100.0,97.0,0.97,0.04974874371859297,0.04676353077892697,0.14630075287660557,0.97,0.05028512182477968,0.20643098747341804
IND712406AAA,1,2,3,6,4,10,0.0016167520469372565,0.00042985311794158066,4.0,4.0,2.450179211469534,6.0,4.0,1.6375338753387534,10.0,8.0,0.8,0.004522613065326634,0.007341275178643647,0.016354333850924403,0.8,0.00414722654224987,0.12685892281251493
IND712602AAA,2,2,4,4,3,7,0.0010070493454179255,0.0006768552583173728,3.0,3.0,4.353448275862069,4.0,4.0,2.1970046082949315,7.0,7.0,1.0,0.003015075376884422,0.004572764498545805,0.029211998720887065,1.0,0.0036288232244686366,0.15828368319670524
IND712612AAA,1,1,2,1,3,4,0.00020250448793730024,0.0002070367207121539,3.0,3.0,1.6842105263157894,1.0,1.0,2.577777777777778,4.0,4.0,1.0,0.0015075376884422112,0.0009195232959032327,0.004755654751424477,1.0,0.002073613271124935,0.15186893818704
IND722154AAA,2,2,4,5,2,7,0.0004031846111184086,0.0006754441190099588,2.0,2.0,3.6171096345514955,5.0,5.0,2.5921052631578947,7.0,7.0,1.0,0.003015075376884422,0.0018307625981496796,0.029138542044471406,1.0,0.0036288232244686366,0.15758349138632308
IND713128AAB,1,2,3,17,16,33,0.0012128376899163712,0.00032080221129712067,16.0,16.0,3.458730158730159,17.0,17.0,2.638888888888889,33.0,33.0,1.0,0.016080402010050253,0.005507198983031253,0.010677702833610875,1.0,0.017107309486780714,0.16009853723800965
IND731204AAB,1,1,2,13,13,26,0.0,0.0003373152947081018,13.0,13.0,2.4285714285714284,13.0,13.0,2.888888888888889,26.0,26.0,1.0,0.012562814070351761,0.0,0.01153728928150606,1.0,0.01347848626231208,0.15746993431323594
